user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Michael Blackburn advocates plunder & salvage,Here with the Yellowbellies.,"Writer at The Fortnightly Review, poet, traditionalist, decommissioned don. Northern monkey. Author of the unbestseller, Sucks To Your Revolution.",5/3/2008 20:41,489,2671,3764,FALSE,25/7/2020 11:27,"Two months now since the VE Day celebrations, the riots, the mass beach days, etc, and no ""second wave"" at all. Fou… https://t.co/3mdNE90on7",,Twitter Web App,FALSE
Vidhi Centre For Legal Policy,"New Delhi, India",Vidhi Centre for Legal Policy is an independent think-tank doing legal research and assisting government in making better laws. RTs not endorsements.,3/12/2013 9:32,16671,170,232,TRUE,25/7/2020 11:27,"In recent years, actions such as the abrogation of Article 370 and the ongoing #COVID19 pandemic have necessitated… https://t.co/HXY7CXsSmm",['COVID19'],Twitter Web App,FALSE
SecureNow,New Delhi,Leading insurance broker focused on corporate insurances,14/4/2011 4:57,206,122,28,FALSE,25/7/2020 11:27,"Do you have the CORONA KAVACH insurance? Get the best and most economical KAVACH insurance 
@ just Rs 150 (incl. GS… https://t.co/alGNRMPUOl",,Buffer,FALSE
Peace like a river🇳🇬👑💫🍫✨✌️,close to your heart ,"@Google @digitalskillsaf certified digital content creator,@chelseafc 4L, Spontaneous,introvert,esoteric,loves GOD
IG https://t.co/dtqqTzvyXg™️",31/5/2012 18:34,3348,4839,27834,FALSE,25/7/2020 11:27,"If this happens in Nigeria,his spouse go Don faint🤔🙄such an expensive joke😁😂🤷🏾‍♂️#weekendvibes #BBNaijaLockdown… https://t.co/yGd1qA7lxW","['weekendvibes', 'BBNaijaLockdown']",Twitter for Android,FALSE
SKP,City of Joy👍,Humanity is the best religion!,14/12/2010 11:15,4386,1193,190433,FALSE,25/7/2020 11:27,@paulagnimitra1 @MamataOfficial @BJPMM4Bengal @DilipGhoshBJP Hindus Christian &amp; others also availing such relaxatio… https://t.co/43NitvxoXM,,Twitter for Android,FALSE
Leesa Harwood,"Dorset, UK",Problem solver for charities. Trustee. RSA Fellow. Slow runner. Life is short. Time is fast. Make it count. Live by the sea at least once during your life.,29/5/2009 18:51,2080,614,4139,FALSE,25/7/2020 11:26,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/TaHNSql1iZ",['COVID19'],Twitter for iPhone,FALSE
Yashar. G (yuh-shar),"Downtown, Atlanta",From Me 2 You. Love. 🦋,11/6/2011 0:45,507,214,13262,FALSE,25/7/2020 11:26,Give $2000/month to every American #moneyforthepeople #covid19 - Sign the Petition! https://t.co/uVtWZFvYu1 via @Change,"['moneyforthepeople', 'covid19']",Twitter for iPhone,FALSE
Dr Zoë Hyde,"Perth, Western Australia.","Epidemiologist, Neue Deutsche Härte fan, avid reader of science fiction, contrarian.

Opinions are my own and not the views of my employer.",30/1/2020 8:20,10902,185,849,FALSE,25/7/2020 11:26,"10. Clusters have also been observed in childcare centres. Here, a #COVID19 cluster in a childcare centre in Tokyo… https://t.co/BaPqzTbwNp",['COVID19'],Twitter Web App,FALSE
8645110320 Matt,The unshaved hippie armpit of,Blue dot in a sea of red. Proud progressive. 8645110320 #NeverTrumper #BLM,29/7/2016 12:30,350,716,33048,FALSE,25/7/2020 11:26,"Something normal humans already knew, just sharing for all the Twitter constitutional scholars. #COVID19… https://t.co/0F6ZhCkDzl",['COVID19'],Twitter for Android,FALSE
Sophie Wallis,London,"Executive Producer @newdiorama Mum to Darcie, cat mum to Dixie & Willow and mad LFC fan #YNWA",29/10/2012 21:03,1465,916,6781,FALSE,25/7/2020 11:26,"The irony of this still gets me @newdiorama 

#COVID19 #Theatre #NDT #😭 https://t.co/XBxL1Eut2G","['COVID19', 'Theatre', 'NDT']",Twitter for iPhone,FALSE
Daren Haines,Cinderford,This account is an autobiographical parody. I am continually searching for a word to describe my life while watching life pass me by.,20/10/2015 18:51,17,21,3,FALSE,25/7/2020 11:26,@gamblingman8 @TheSun @BorisJohnson Indeed! Maybe we should change the name of our country from Great Britain to Ge… https://t.co/WusYudzaDt,,Mobile Web (M2),FALSE
Street Child,"London, Africa, Asia",Helping children into education in the world's toughest places.,24/8/2010 13:07,8713,683,3349,TRUE,25/7/2020 11:26,"With the nationwide lockdown now lifted in #Nepal, it is vital that good hygiene and handwashing practices are main… https://t.co/UR14Aw3khf",['Nepal'],Twitter Web App,FALSE
__eceeee,"İzmir, Türkiye","Deaf ART
Deaf Artist, Illustwriter
(Sağır Sanatçı)
Artworks from Turkey 
In 
Izmir",14/8/2019 11:26,84,225,4213,FALSE,25/7/2020 11:26,"Gorilla
Draw on paper 
#drawonpaper #sketch #sketchbook #sketchs #illustration #draw #sketchbookpainting #sexty… https://t.co/7dmSn3DYEM","['drawonpaper', 'sketch', 'sketchbook', 'sketchs', 'illustration', 'draw', 'sketchbookpainting', 'sexty']",Twitter for Android,FALSE
Dr Zoë Hyde,"Perth, Western Australia.","Epidemiologist, Neue Deutsche Härte fan, avid reader of science fiction, contrarian.

Opinions are my own and not the views of my employer.",30/1/2020 8:20,10903,185,849,FALSE,25/7/2020 11:26,9. I previously reported this #COVID19 cluster in a French high school. Notable is the effect of the holiday period… https://t.co/EIAPVxrt18,['COVID19'],Twitter Web App,FALSE
OTV,"Bhubaneshwar, India","If something on Odisha is not on https://t.co/tklvVwUTgF, it is unlikely to be elsewhere...

Join us on Telegram:  https://t.co/Hu7tZ0QKiH
Follow us on Facebook: https://t.co/EYZelyrCNf",16/12/2011 7:28,533537,279,485,TRUE,25/7/2020 11:26,"-People breaking #COVID19 quarantine norms are being reported to us by locals 
-Community participation in #COVID19… https://t.co/LkHvkisq9M","['COVID19', 'COVID19']",Twitter Web App,FALSE
Nix 🇪🇺,"Truth or Consequences, NM",,27/1/2009 15:42,32,311,648,FALSE,25/7/2020 11:26,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/Ca4reBPhb5",['COVID19'],Twitter for Android,FALSE
ZAC,,,27/4/2020 7:55,18,20,11,FALSE,25/7/2020 11:26,"Protect your home and yourself from #COVID19. Clean frequently touched surfaces.

#Zydus
#DedicatedToLife… https://t.co/JimHSH8gTt","['COVID19', 'Zydus', 'DedicatedToLife']",Twitter for Android,FALSE
Damn Black in 🌍💙 RNatlarge #probablyinwakanda,"England, United Kingdom","Passionate/ raising awareness about Clinical research, Rheumatology and Patient Safety. Member @HCPnetwork  👨‍👩‍👧‍👦 🇬🇧 🇰🇪
All views are my own.",27/3/2020 12:11,115,199,2077,FALSE,25/7/2020 11:26,"Interesting read 👇🏾 #covid19 #publichealth #history #facemasks #SocialDistancing #pandemics 

https://t.co/ELEu8BHeqo","['covid19', 'publichealth', 'history', 'facemasks', 'SocialDistancing', 'pandemics']",Twitter for Android,FALSE
Zsolt Lengyel,"Waterloo, Ontario, Canada",Brave climate action with multiple hats. Chairman of the Institute for European Energy & Climate Policy (IEECP) * Verico * Univ. Waterloo IC3* true&https://t.co/BGZdvOlaC1,30/12/2019 2:21,332,1542,380,FALSE,25/7/2020 11:26,Not only humans/nature but #renewables ( #solarpower) benefit from the unprecedented #covid19 triggered #airquality… https://t.co/3WDjTt5b9A,"['renewables', 'solarpower', 'covid19', 'airquality']",LinkedIn,FALSE
Badly the Cross-Eyed Bear,"Melbourne, Australia",Ex tech. writer. Cyclist. Grandfather. Materialist is what I am. Climate crisis the only game in town. he/him/it/they,30/10/2011 2:39,69,273,66,FALSE,25/7/2020 11:26,How John Howard helped #COVID19 to get going. https://t.co/j1Q8vPyXsM,['COVID19'],Twitter for Android,FALSE
Zuhair A. Al-Traifi - زهير الطريفي,Saudi Arabia - Dammam,مصور ومُدون مهتم في توثيق وتصوير حياة الشارع السعودي - Photographer & blogger interested in documenting & photographing Saudi Street Life 🇸🇦,17/11/2012 22:19,1275,314,625,FALSE,25/7/2020 11:26,"Night photography. Dammam, Saudi Arabia - July 2020
#canon #5diii #50mmlens #covid19 #streetphotography… https://t.co/dOBM5erDcp","['canon', '5diii', '50mmlens', 'covid19', 'streetphotography']",Instagram,FALSE
D-Paperz,,Music,12/5/2018 3:01,12,8,2338,FALSE,25/7/2020 11:26,If Obama would have tried to lower drug costs every Republican pharmaceutical company would have had a fit but it's… https://t.co/XmvNcXLGoK,,Twitter for Android,FALSE
PharmaSynth,"Delhi, India","Striving to make a more efficient, affordable and reachable Healthcare System",12/3/2016 6:59,78,52,39,FALSE,25/7/2020 11:26,"Washing hands frequently helps in removing or killing disease-causing germs

https://t.co/9kMn8Q5ZfN

#covid19… https://t.co/LYpcD52tWg",['covid19'],Twitter Web App,FALSE
Bilal,"London, England","Founder of Macro Hive, a platform for macro views. Previously ran various research teams at Nomura, Deutsche and JPMorgan. Also, blog and podcast on well being.",5/5/2015 15:19,836,674,167,FALSE,25/7/2020 11:26,Had great convo with Imperial Prof Justin Stebbing on #COVID19. He thinks we could get #vaccine by #USElection2020… https://t.co/Hp4h9BKxRN,"['COVID19', 'vaccine', 'USElection2020']",Twitter for iPhone,FALSE
BioVoice,"New Delhi, Bangalore",Bringing you updates on the Indian bioscience sector since 2015.,27/10/2015 11:01,2846,2094,576,FALSE,25/7/2020 11:26,"MED-TECH: In a unique effort, researchers at @IITKgp have innovated a novel portable rapid #diagnostic device to de… https://t.co/oYV0olEmx7",['diagnostic'],Twitter Web App,FALSE
Dr Zoë Hyde,"Perth, Western Australia.","Epidemiologist, Neue Deutsche Härte fan, avid reader of science fiction, contrarian.

Opinions are my own and not the views of my employer.",30/1/2020 8:20,10903,185,849,FALSE,25/7/2020 11:26,"8. This study describes a #COVID19 cluster at a K12 school (kindergarten to year 12) in Chile.

Like the outbreak i… https://t.co/TdYXrAC2vZ",['COVID19'],Twitter Web App,FALSE
James Edwards,"United Kingdom, England","I'm a huge Action, Comic Book, Sci-Fi, Fantasy & all-round James Bond fan! I also love 80s and Classical music! Plus a huge lover of Movie Soundtracks.",6/3/2010 13:18,2799,4989,99871,FALSE,25/7/2020 11:26,Got my #TheDarkKnightRises #Bane #facemask through the post this morning! 😉😷 #DCComics #facemasks #COVID19 https://t.co/U1Z2yj3Hty,"['TheDarkKnightRises', 'Bane', 'facemask', 'DCComics', 'facemasks', 'COVID19']",Twitter for iPad,FALSE
Drew Ciccotelli,"Pennsylvania, USA",Surprisingly awake.,12/1/2016 2:29,53,52,31871,FALSE,25/7/2020 11:26,We currently have more cases of #COVID19 in PA per day then we had in May.,['COVID19'],Twitter Web App,FALSE
OneMoreCorrespondent,By the stack of unread books,"Against competent medical, legal, spiritual, and technological advice, I am on The Twitter.",6/8/2011 0:07,290,98,60826,FALSE,25/7/2020 11:26,@Brixton_Ben26 “..young and healthy people who currently walk around with a #mask on their faces would be better of… https://t.co/D9pijViN81,['mask'],Twitter for Android,FALSE
BLGdataresearch,United Kingdom,"Through grant funded research, we bring data to life. Together we are:                    
● Exploring data
● Enhancing knowledge
● Empowering society",4/9/2014 8:17,1914,1441,1876,FALSE,25/7/2020 11:26,A new opportunity to get involved in #NHS research for a #COVID19 vaccine https://t.co/SR5arke5qb,"['NHS', 'COVID19']",TweetDeck,FALSE
Feng Wong,South Africa,,2/8/2016 9:29,156,69,19470,FALSE,25/7/2020 11:25,"Red-winged Starling 
#LockdownSA #StayhomeSA #Covid19 #PictureOfTheDay
#arizona #woodpecker #nature #wildlife… https://t.co/PC5C7uL5LO","['LockdownSA', 'StayhomeSA', 'Covid19', 'PictureOfTheDay', 'arizona', 'woodpecker', 'nature', 'wildlife']",Twitter for iPad,FALSE
Easwaran Rutnam,Sri Lanka,Editor: @colombogazette Correspondent: @Dailymirror_SL & @trtworld Managing Editor: @leisurepluslk Covering mainly #politics #humanrights #podcast #leisure,24/5/2012 3:25,5944,520,1996,FALSE,25/7/2020 11:25,Inmate who escaped from IDH provides false information on travel route https://t.co/aisGvifiQ7 via @colombogazette… https://t.co/cuRgnxIFor,,Twitter Web App,FALSE
The Friar of Frogtown 🇺🇲 👍✌️,,,14/4/2020 13:15,440,577,10913,FALSE,25/7/2020 11:25,If there were dangers we would have seen them already; daycares have been open this entire time. The data is out th… https://t.co/aKSdPe4XQ5,,Twitter for Android,FALSE
Outlook Magazine,"New Delhi, India",The fully loaded news magazine from India,4/3/2009 12:45,222071,56,218,TRUE,25/7/2020 11:25,"#RicardoGoulart faces a possible fine after taking photos with fans.

#Coronavirus #COVID19 #Fotball

https://t.co/F4A5TCMWGL","['RicardoGoulart', 'Coronavirus', 'COVID19', 'Fotball']",Twitter Web App,FALSE
Ben Morgan ©️ 肉,"Anchorage, AK",Performance. Philosophy. Books. Carnivore-based diet. Seinfeld. Obstace course racing. Musician. Exploring. Private Pilot. Air Force. ICU RN,16/5/2012 5:48,1954,296,10695,FALSE,25/7/2020 11:25,Our hospital has a 100% recovery rate for our #COVID19 cases. That being 1 patient. 🤷🏽‍♂️,['COVID19'],Twitter for iPhone,FALSE
Nipu Saha,"Dhaka, Bangladesh","Hi, I am Nipu Saha. I am professional Graphic Designer expert in Logo,flyer,brochure,poster,banner,ui,magazine designer. works at fiverr. https://t.co/NWTQhTZmkv",10/12/2019 12:19,215,516,738,FALSE,25/7/2020 11:25,Check it out! #digital #flyer #brochure #businesscard #banner #postcard #design contact me: https://t.co/jtdJ4oAuzE… https://t.co/B9DXiz2Zqc,"['digital', 'flyer', 'brochure', 'businesscard', 'banner', 'postcard', 'design']",Twitter Web App,FALSE
Linda Hemby,El Salvador/Charlottesville,"Political Sociologist & lifelong Human Rights Defender. Twitter focus: #HumanRights in MENA, Turkey & Afghanistan.",10/4/2012 16:28,4124,247,820,FALSE,25/7/2020 11:25,"#Afghanistan: @UN_Women Brief, The impact of #COVID19 on Girls, Adolescent Girls and Young #Women https://t.co/wWtkjAtLGZ","['Afghanistan', 'COVID19', 'Women']",Twitter Web App,FALSE
Dr Zoë Hyde,"Perth, Western Australia.","Epidemiologist, Neue Deutsche Härte fan, avid reader of science fiction, contrarian.

Opinions are my own and not the views of my employer.",30/1/2020 8:20,10903,185,849,FALSE,25/7/2020 11:25,"7. This study describes a #COVID19 cluster at a high school in Israel, demonstrating the potential for mass transmi… https://t.co/lWGQLRBwF1",['COVID19'],Twitter Web App,FALSE
Hans Solo,BRing THE TruTh THROUGH a picture,"We just try to share the truth & a little bit opinion & just eat delicious food ,not just basic nutrition, to stay alive and enjoy it. Our Pride Is The Name",24/4/2013 2:44,594,38,353,FALSE,25/7/2020 11:25,"#Florida’s ‘#Covid19’ case spike includes gunshot deaths, motorbike accidents - report https://t.co/7hbh9h6fKc","['Florida', 'Covid19']",Twitter Web App,FALSE
Short News,"New Delhi, India","Official account of Short News.

Follow us for unbiased, verified and  important Short News!

Send us any news to publish, after verification (DM open)",14/6/2020 4:03,36,56,34,FALSE,25/7/2020 11:25,"#COVID19: 2,803 new  cases have been reported in #Bihar, taking the total number of cases to 36,314: State Health Department","['COVID19', 'Bihar']",Twitter for Android,FALSE
Jeffrey Lowes is staying away from everyone...,Canada: Where We Wear Masks!,"Living In An Ochlocracy
Tested Negative For Liberal Support In The Next Election",21/9/2010 21:11,574,1524,946,FALSE,25/7/2020 11:25,"Day 136
Reported Cases of #COVID19 now 15.759 million

Record High July 23 - 282.7K
9 Day rolling average of 241.75… https://t.co/rlHPI6zjik",['COVID19'],Twitter Web App,FALSE
The Quint,,Mobile-first digital news platform. We are the signal over the noise!,14/1/2015 9:43,553272,311,255,TRUE,25/7/2020 11:25,"""AAP's 're-positioning' might be an attempt to woo BJP supporters unhappy with Centre's handling of Chinese incursi… https://t.co/zwxZJ39IxC",,TweetDeck,FALSE
Coronavirus Updates,,"COVID-19 (Coronavirus) Latest News & Statistics.
We post updates 24/7 as they come in, all stats are from official sources.
#Coronavirus #COVID19",7/3/2020 12:52,433,1,0,FALSE,25/7/2020 11:25,"125 new cases and 2 new deaths in Madagascar 

[12:25 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic","['coronavirus', 'CoronaVirusUpdate', 'COVID19', 'CoronavirusPandemic']",COVID19-Updates,FALSE
OutOfOutrage,,"Mom, Wife, Veteran 
#TEAMJUSTICE
USAF  
BOSTON 
Earned Every Wrinkle

Likes Funny People",23/10/2017 3:20,4135,5001,147894,FALSE,25/7/2020 11:25,@realDonaldTrump This guy is a grifter and that's from March. March. That month you could have done something about #COVID19 but DIDN'T.,['COVID19'],Twitter for Android,FALSE
Chander Shekher Gwari,"वाराणसी, भारत",Public & Media Relations. BHU. News & Current Affairs. Travelling. Hills. Writing. Poetry. Netflix. Love Stories. Movies. RTs not endorsements. Views Personal.,10/1/2020 6:27,114,36,877,FALSE,25/7/2020 11:25,"Here's the list of doctors who will be available for teleconsultation from 9am to 5 pm at telemedicine OPD, Sir Sun… https://t.co/GrgPwcEdx9",,Twitter for Android,FALSE
Oliver Chinganya,Ethiopia,"Director, African Centre for Statistics, UN Economic Commission for Africa: Developing partnerships and building sustainable capacity",11/1/2017 17:45,257,117,202,FALSE,25/7/2020 11:25,"A microscopic virus called #COVID19 has put the world to it’s knees, challenging human capacity &amp; it’s social fabri… https://t.co/SYmahiUUi6",['COVID19'],Twitter for iPhone,FALSE
